Geocodigo;Cidade;Latitude;Longitude
2904050;Bonito;-11,96989395;-41,2649968
2904100;Boquira;-12,82050477;-42,73037854
2904209;Botuporã;-13,37959698;-42,52458488
2904308;Brejões;-13,10399023;-39,79421315
2904407;Brejolândia;-12,48634538;-43,96163404
2904506;Brotas de Macaúbas;-12,00175565;-42,62785621
2904605;Brumado;-14,20391311;-41,6714436
2904704;Buerarema;-14,95605954;-39,3027474
2904753;Buritirama;-10,71756823;-43,63399127
2904803;Caatiba;-14,97823743;-40,40922608
2904852;Cabaceiras do Paraguaçu;-12,53527056;-39,19066978
2904902;Cachoeira;-12,59964217;-38,96560677
2905008;Caculé;-14,49802032;-42,22202836
2905107;Caém;-11,09167005;-40,43231089
2905156;Caetanos;-14,33890726;-40,91005569
2905206;Caetité;-14,06537239;-42,48582563
2905305;Cafarnaum;-11,69259876;-41,47048152
2905404;Cairu;-13,48883474;-39,04691869
2905503;Caldeirão Grande;-11,02198425;-40,30596691
2905602;Camacan;-15,41559337;-39,4944045
2905701;Camaçari;-12,70320736;-38,31895999
2905800;Camamu;-13,9441991;-39,10609638
2905909;Campo Alegre de Lourdes;-9,516016506;-43,00888423
2906006;Campo Formoso;-10,50542671;-40,32180685
2906105;Canápolis;-13,06901692;-44,20205621
2906204;Canarana;-11,68847023;-41,7696724
2906303;Canavieiras;-15,67436345;-38,94953803
2906402;Candeal;-11,80661111;-39,12038313
2906501;Candeias;-12,67113298;-38,54051062
2906600;Candiba;-14,4138275;-42,871054
2906709;Cândido Sales;-15,50641609;-41,23816908
2906808;Cansanção;-10,66607814;-39,49810805
2906824;Canudos;-9,895916593;-39,02838303
2906857;Capela do Alto Alegre;-11,66831871;-39,8373346
2906873;Capim Grosso;-11,38138849;-40,00965235
2906899;Caraíbas;-14,72546097;-41,25576439
2906907;Caravelas;-17,73741043;-39,25922238
2907004;Cardeal da Silva;-11,9418332;-37,94875396
2907103;Carinhanha;-14,29883708;-43,7709128
2907202;Casa Nova;-9,174286225;-40,97369466
2907301;Castro Alves;-12,76761524;-39,42666834
2907400;Catolândia;-12,31580623;-44,86319965
2907509;Catu;-12,35405213;-38,37547699
2907558;Caturama;-13,3303263;-42,29181812
2907608;Central;-11,13729806;-42,1090871
2907707;Chorrochó;-8,978238094;-39,09997458
2907806;Cícero Dantas;-10,59518603;-38,38296835
2907905;Cipó;-11,10190109;-38,51460158
2908002;Coaraci;-14,63836998;-39,55063346
2908101;Cocos;-14,18106173;-44,53603853
2908200;Conceição da Feira;-12,49664937;-38,99806417
2908309;Conceição do Almeida;-12,7774912;-39,16918524
2908408;Conceição do Coité;-11,56560326;-39,28331096
2908507;Conceição do Jacuípe;-12,33574559;-38,77133033
2908606;Conde;-11,81319888;-37,61140485
2908705;Condeúba;-14,9029197;-41,97349599
2908804;Contendas do Sincorá;-13,7627791;-41,04302308
2908903;Coração de Maria;-12,24925793;-38,74774002
2909000;Cordeiros;-15,0391648;-41,93187385
2909109;Coribe;-13,82809194;-44,45697953
2909208;Coronel João Sá;-10,28430683;-37,92544804
2909307;Correntina;-13,34314816;-44,6349213
2909406;Cotegipe;-12,02916499;-44,26120213
2909505;Cravolândia;-13,35558664;-39,81307697
2909604;Crisópolis;-11,51157;-38,15009667
2909703;Cristópolis;-12,23645644;-44,41933292
2909802;Cruz das Almas;-12,66410261;-39,10206058
2909901;Curaçá;-8,989149195;-39,90573572
2910008;Dário Meira;-14,43245727;-39,90284457
2910057;Dias d'Ávila;-12,61396982;-38,30097104
2910107;Dom Basílio;-13,76158915;-41,77077286
2910206;Dom Macedo Costa;-12,90596582;-39,19210797
2910305;Elísio Medrado;-12,94638234;-39,52106725
2910404;Encruzilhada;-15,53246611;-40,9076327
2910503;Entre Rios;-11,94391167;-38,08501334
2910602;Esplanada;-11,79299263;-37,95064962
2910701;Euclides da Cunha;-10,50526778;-39,01269939
2910727;Eunápolis;-16,37026122;-39,58104061
2910750;Fátima;-10,59401134;-38,21165612
2910776;Feira da Mata;-14,2102338;-44,27957807
2910800;Feira de Santana;-12,26005719;-38,95173415
2910859;Filadélfia;-10,74034756;-40,13252906
2910909;Firmino Alves;-14,98753954;-39,92383124
2911006;Floresta Azul;-14,85857796;-39,65647928
2911105;Formosa do Rio Preto;-11,04265376;-45,19043123
2911204;Gandu;-13,74705064;-39,48995497
2911253;Gavião;-11,47119634;-39,7832249
2911303;Gentio do Ouro;-11,43203671;-42,50728387
2911402;Glória;-9,343277993;-38,25688853
2911501;Gongogi;-14,32448236;-39,46547015
2911600;Governador Mangabeira;-12,60128169;-39,04268317
2911659;Guajeru;-14,54701135;-41,93640135
2911709;Guanambi;-14,22131035;-42,7788554
2911808;Guaratinga;-16,58253698;-39,78271852
2911857;Heliópolis;-10,67679845;-38,28201145
2911907;Iaçu;-12,77170073;-40,20873263
2912004;Ibiassucê;-14,27013444;-42,25711724
2912103;Ibicaraí;-14,86526937;-39,58743617
2912202;Ibicoara;-13,41532071;-41,28051906
2912301;Ibicuí;-14,84200153;-39,98496633
2912400;Ibipeba;-11,64310351;-42,00988658
2912509;Ibipitanga;-12,88133606;-42,48748471
2912608;Ibiquera;-12,64838613;-40,93039422
2912707;Ibirapitanga;-14,16206377;-39,37270298
2912806;Ibirapuã;-17,68768898;-40,11028657
2912905;Ibirataia;-14,06482888;-39,64072409
2913002;Ibitiara;-12,64918085;-42,21616967
2913101;Ibititá;-11,54858951;-41,97596173
2913200;Ibotirama;-12,17776481;-43,21657815
2913309;Ichu;-11,74868586;-39,19059707
2913408;Igaporã;-13,76995977;-42,71823817
2913457;Igrapiúna;-13,82135304;-39,14163176
2913507;Iguaí;-14,75151552;-40,08746645
2913606;Ilhéus;-14,80586474;-39,0597155
2913705;Inhambupe;-11,78614;-38,35249833
2913804;Ipecaetá;-12,31569918;-39,30843048
2913903;Ipiaú;-14,13332115;-39,73738443
2914000;Ipirá;-12,15468664;-39,73899588
2914109;Ipupiara;-11,82203728;-42,61145198
2914208;Irajuba;-13,25228459;-40,08405935
2914307;Iramaia;-13,29292916;-40,95932989
2914406;Iraquara;-12,24470032;-41,61983106
2914505;Irará;-12,03409335;-38,76689676
2914604;Irecê;-11,30473407;-41,86296005
2914653;Itabela;-16,57567847;-39,55951911
2914703;Itaberaba;-12,52187929;-40,30245432
2914802;Itabuna;-14,79105563;-39,28023996
2914901;Itacaré;-14,27823109;-38,99816142
2915007;Itaeté;-12,98222721;-40,96387811
2915106;Itagi;-14,1638887;-40,00382392
2915205;Itagibá;-14,28384137;-39,84394163
2915304;Itagimirim;-16,09247232;-39,61301267
2915353;Itaguaçu da Bahia;-11,01013039;-42,39985084
2915403;Itaju do Colônia;-15,14237603;-39,72347239
2915502;Itajuípe;-14,67654139;-39,3739196
2915601;Itamaraju;-17,03614628;-39,5345863
2915700;Itamari;-13,77940058;-39,68475567
2915809;Itambé;-15,24404011;-40,6241827
2915908;Itanagra;-12,25488821;-38,04054719
2916005;Itanhém;-17,16606268;-40,33039381
2916104;Itaparica;-12,88926625;-38,67844113
2916203;Itapé;-14,8965973;-39,42471343
2916302;Itapebi;-15,97057357;-39,53192297
2916401;Itapetinga;-15,247533;-40,248236
2916500;Itapicuru;-11,31019493;-38,21754226
2916609;Itapitanga;-14,42304173;-39,56383907
2916708;Itaquara;-13,44880202;-39,93919623
2916807;Itarantim;-15,65328683;-40,06043767
2916856;Itatim;-12,71360669;-39,69716605
2916906;Itiruçu;-13,53432943;-40,15138402
2917003;Itiúba;-10,69142687;-39,85434951
2917102;Itororó;-15,11817216;-40,06829608
2917201;Ituaçu;-13,81448573;-41,29953274
2917300;Ituberá;-13,72918693;-39,14591044
2917334;Iuiu;-14,41069574;-43,55117633
2917359;Jaborandi;-13,62000014;-44,46945607
2917409;Jacaraci;-14,84310791;-42,4320798
2917508;Jacobina;-11,18020896;-40,51458997
2917607;Jaguaquara;-13,52775537;-39,9683149
2917706;Jaguarari;-10,25865411;-40,19534169
2917805;Jaguaripe;-13,11372158;-38,89695286
2917904;Jandaíra;-11,569504;-37,78446993
2918001;Jequié;-13,85865839;-40,08116688
2918100;Jeremoabo;-10,07626193;-38,34802991
2918209;Jiquiriçá;-13,25400549;-39,5682459
2918308;Jitaúna;-14,01667784;-39,88976592
2918357;João Dourado;-11,34710536;-41,66111193
2918407;Juazeiro;-9,43291978;-40,49126777
2918456;Jucuruçu;-16,84328349;-40,15936085
2918506;Jussara;-11,04519615;-41,96970251
2918555;Jussari;-15,18797278;-39,49414428
2918605;Jussiape;-13,51597696;-41,59165955
2918704;Lafaiete Coutinho;-13,65603299;-40,21245835
2918753;Lagoa Real;-14,03404227;-42,14141867
2918803;Laje;-13,18227017;-39,42391701
2918902;Lajedão;-17,61367758;-40,34452682
2919009;Lajedinho;-12,35560591;-40,90346864
2919058;Lajedo do Tabocal;-13,47336734;-40,22202914
2919108;Lamarão;-11,79331458;-38,88368415
2919157;Lapão;-11,38181464;-41,83198894
2919207;Lauro de Freitas;-12,89605574;-38,32067851
2919306;Lençóis;-12,56260125;-41,39013705
2919405;Licínio de Almeida;-14,68196979;-42,50533633
2919504;Livramento de Nossa Senhora;-13,63925094;-41,83953792
2919553;Luís Eduardo Magalhães;-12,08702607;-45,79665963
2919603;Macajuba;-12,137633;-40,36030467
2919702;Macarani;-15,56378338;-40,42432752
2919801;Macaúbas;-13,01991438;-42,6923445
2919900;Macururé;-9,173004154;-39,0555756
2919926;Madre de Deus;-12,74337739;-38,6177523
2919959;Maetinga;-14,66337552;-41,49137641
2920007;Maiquinique;-15,62180181;-40,26573941
2920106;Mairi;-11,70600947;-40,14985338
2920205;Malhada;-14,33889417;-43,77307919
2920304;Malhada de Pedras;-14,38685443;-41,87939835
2920403;Manoel Vitorino;-14,15004966;-40,24136871
2920452;Mansidão;-10,71879519;-44,03509182
2920502;Maracás;-13,43909225;-40,43397501
2920601;Maragogipe;-12,77770706;-38,91786397
2920700;Maraú;-14,10655555;-39,01653786
2920809;Marcionílio Souza;-13,0030686;-40,53234492
2920908;Mascote;-15,56481507;-39,30212181
2921005;Mata de São João;-12,53363862;-38,29543067
2921054;Matina;-13,90994453;-42,84747061
2921104;Medeiros Neto;-17,37299281;-40,22358444
2921203;Miguel Calmon;-11,43123067;-40,59689909
2921302;Milagres;-12,86709072;-39,86155786
2921401;Mirangaba;-10,95425568;-40,57484992
2921450;Mirante;-14,24050322;-40,77314279
2921500;Monte Santo;-10,43703133;-39,32995077
2921609;Morpará;-11,56252853;-43,2777971
2921708;Morro do Chapéu;-11,5506068;-41,1580701
2921807;Mortugaba;-15,02263073;-42,36970699
2921906;Mucugê;-13,00966534;-41,37214205
2922003;Mucuri;-18,07912313;-39,54535136
2922052;Mulungu do Morro;-11,96411463;-41,64307535
2922102;Mundo Novo;-11,86598226;-40,47069851
2922201;Muniz Ferreira;-13,0019861;-39,10858734
2922250;Muquém do São Francisco;-12,06535735;-43,54924465
2922300;Muritiba;-12,62002384;-38,9903024
2922409;Mutuípe;-13,22771133;-39,50697665
2922508;Nazaré;-13,03362144;-39,01042431
2922607;Nilo Peçanha;-13,60083105;-39,10588617
2922656;Nordestina;-10,82621635;-39,43016458
2922706;Nova Canaã;-14,79500964;-40,14434337
2922730;Nova Fátima;-11,60823759;-39,63016149
2922755;Nova Ibiá;-13,81103346;-39,62559449
2922805;Nova Itarana;-13,02693156;-40,06833416
2922854;Nova Redenção;-12,81666555;-41,06864104
2922904;Nova Soure;-11,23791793;-38,47802969
2923001;Nova Viçosa;-17,90250967;-39,381613
2923035;Novo Horizonte;-12,80941983;-42,1684031
2923050;Novo Triunfo;-10,33462844;-38,4210139
2923100;Olindina;-11,35915117;-38,32655791
2923209;Oliveira dos Brejinhos;-12,31767869;-42,88987623
2923308;Ouriçangas;-12,01167818;-38,62950904
2923357;Ourolândia;-10,97032845;-41,0812041
2923407;Palmas de Monte Alto;-14,26326187;-43,16618446
2923506;Palmeiras;-12,51408259;-41,5789627
2923605;Paramirim;-13,44453548;-42,24247976
2923704;Paratinga;-12,68892234;-43,18218601
2923803;Paripiranga;-10,68295729;-37,86123151
2923902;Pau Brasil;-15,46320673;-39,65187966
2924009;Paulo Afonso;-9,398222865;-38,22166219
2924058;Pé de Serra;-11,83288629;-39,61157886
2924108;Pedrão;-12,14561715;-38,64283529
2924207;Pedro Alexandre;-10,01350626;-37,89393937
2924306;Piatã;-13,15258066;-41,77044626
2924405;Pilão Arcado;-9,996991802;-42,48207424
2924504;Pindaí;-14,49126405;-42,68710954
2924603;Pindobaçu;-10,74497038;-40,36619531
2924652;Pintadas;-11,81222786;-39,90868839
2924678;Piraí do Norte;-13,76040817;-39,37727012
2924702;Piripá;-14,94158244;-41,71674808
2924801;Piritiba;-11,73078656;-40,55483191
2924900;Planaltino;-13,25905233;-40,36952131
2925006;Planalto;-14,66802506;-40,47465535
2925105;Poções;-14,52522445;-40,3675929
2925204;Pojuca;-12,43136134;-38,32903464
2925253;Ponto Novo;-10,86184377;-40,13346191
2925303;Porto Seguro;-16,44359798;-39,06607788
2925402;Potiraguá;-15,59319773;-39,87434128
2925501;Prado;-17,32570665;-39,22765975
2925600;Presidente Dutra;-11,29570121;-41,98898139
2925709;Presidente Jânio Quadros;-14,68671241;-41,67714313
2925758;Presidente Tancredo Neves;-13,45360634;-39,42289359
2925808;Queimadas;-10,97738205;-39,62650587
2925907;Quijingue;-10,75333064;-39,20958132
2925931;Quixabeira;-11,41077706;-40,1262515
2925956;Rafael Jambeiro;-12,40901157;-39,49905538
2926004;Remanso;-9,627600232;-42,08604275
2926103;Retirolândia;-11,49349065;-39,42832721
2926202;Riachão das Neves;-11,74897933;-44,91223424
2926301;Riachão do Jacuípe;-11,8067066;-39,38412753
2926400;Riacho de Santana;-13,61302743;-42,93641624
2926509;Ribeira do Amparo;-11,04077084;-38,43004259
2926608;Ribeira do Pombal;-10,83762341;-38,54070431
2926657;Ribeirão do Largo;-15,45914068;-40,74135987
2926707;Rio de Contas;-13,57959272;-41,81074263
2926806;Rio do Antônio;-14,40947623;-42,07486216
2926905;Rio do Pires;-13,12596428;-42,29206507
2927002;Rio Real;-11,48916128;-37,93160303
2927101;Rodelas;-8,848245781;-38,76753044
2927200;Ruy Barbosa;-12,28627508;-40,50605985
2927309;Salinas da Margarida;-12,8758558;-38,75825715
2927408;Salvador;-12,97177203;-38,50108322
2927507;Santa Bárbara;-11,95271244;-38,97478978
2927606;Santa Brígida;-9,735032833;-38,12886106
2927705;Santa Cruz Cabrália;-16,33582713;-39,01179017
2927804;Santa Cruz da Vitória;-14,96107809;-39,81007739
2927903;Santa Inês;-13,29538101;-39,821504
2928000;Santaluz;-11,25372562;-39,37609613
2928059;Santa Luzia;-15,43122509;-39,33205676
2928109;Santa Maria da Vitória;-13,39060596;-44,19706065
2928208;Santana;-12,98171259;-44,0505561
2928307;Santanópolis;-12,02513218;-38,86586389
2928406;Santa Rita de Cássia;-10,99614696;-44,52141763
2928505;Santa Terezinha;-12,76959317;-39,52273673
2928604;Santo Amaro;-12,54845363;-38,70604452
2928703;Santo Antônio de Jesus;-12,97144426;-39,26287728
2928802;Santo Estêvão;-12,43646823;-39,2512101
2928901;São Desidério;-12,36145428;-44,97464746
2928950;São Domingos;-11,46343422;-39,52814195
2929008;São Félix;-12,60811006;-38,96992891
2929057;São Félix do Coribe;-13,40547641;-44,1941976
2929107;São Felipe;-12,84554254;-39,08713767
2929206;São Francisco do Conde;-12,62646383;-38,67645453
2929255;São Gabriel;-11,22739754;-41,87978279
2929305;São Gonçalo dos Campos;-12,43523361;-38,94950322
2929354;São José da Vitória;-15,08068011;-39,33841147
2929370;São José do Jacuípe;-11,42366728;-39,88465645
2929404;São Miguel das Matas;-13,04245779;-39,46032616
2929503;São Sebastião do Passé;-12,51961471;-38,48716411
2929602;Sapeaçu;-12,72978227;-39,18704672
2929701;Sátiro Dias;-11,60397262;-38,58139695
2929750;Saubara;-12,7398265;-38,76699871
2929800;Saúde;-10,9411491;-40,42047982
2929909;Seabra;-12,41872418;-41,776724
2930006;Sebastião Laranjeiras;-14,57184686;-42,9427249
2930105;Senhor do Bonfim;-10,456142;-40,18712063
2930154;Serra do Ramalho;-13,54209625;-43,57731175
2930204;Sento Sé;-9,741966315;-41,88340008
2930303;Serra Dourada;-12,7618068;-43,95049117
2930402;Serra Preta;-12,15975428;-39,33202362
2930501;Serrinha;-11,66056421;-39,00622435
2930600;Serrolândia;-11,41658807;-40,30106636
2930709;Simões Filho;-12,8006742;-38,39709082
2930758;Sítio do Mato;-13,08536823;-43,46821734
2930766;Sítio do Quinto;-10,36849831;-38,20461453
2930774;Sobradinho;-9,468668004;-40,79455451
2930808;Souto Soares;-12,09045864;-41,65090639
2930907;Tabocas do Brejo Velho;-12,70266811;-44,00868919
2931004;Tanhaçu;-14,02119565;-41,24596842
2931053;Tanque Novo;-13,54759698;-42,49083944
2931103;Tanquinho;-11,97505965;-39,10485627
2931202;Taperoá;-13,53915672;-39,10053187
2931301;Tapiramutá;-11,84825397;-40,79091882
2931350;Teixeira de Freitas;-17,53920018;-39,73807364
2931400;Teodoro Sampaio;-12,30257343;-38,6401954
2931509;Teofilândia;-11,47902381;-38,99716103
2931608;Teolândia;-13,5994371;-39,4924856
2931707;Terra Nova;-12,40392844;-38,62035715
2931806;Tremedal;-14,97641554;-41,4104099
2931905;Tucano;-10,96047424;-38,7874646
2932002;Uauá;-9,842135199;-39,47958192
2932101;Ubaíra;-13,26852314;-39,66275334
2932200;Ubaitaba;-14,31338054;-39,32215556
2932309;Ubatã;-14,21574707;-39,51808891
2932408;Uibaí;-11,33463493;-42,1321416
2932457;Umburanas;-10,73085284;-41,32638139
2932507;Una;-15,2937117;-39,07498989
2932606;Urandi;-14,76905242;-42,6576713
2932705;Uruçuca;-14,59107393;-39,28510643
2932804;Utinga;-12,07602385;-41,09026643
2932903;Valença;-13,36772347;-39,06824559
2933000;Valente;-11,41334307;-39,46535014
2933059;Várzea da Roça;-11,60698171;-40,13867029
2933109;Várzea do Poço;-11,52734728;-40,3187175
2933158;Várzea Nova;-11,25815984;-40,94429293
2933174;Varzedo;-12,97551761;-39,39517626
2933208;Vera Cruz;-12,96251652;-38,60734343
2933257;Vereda;-17,22309425;-40,08501448
2933307;Vitória da Conquista;-14,85507407;-40,84524544
2933406;Wagner;-12,27911999;-41,16684419
2933455;Wanderley;-12,11919271;-43,89125101
2933505;Wenceslau Guimarães;-13,68689455;-39,47855113
2933604;Xique-Xique;-10,82485816;-42,72274825
3100104;Abadia dos Dourados;-18,48639005;-47,40174904
3100203;Abaeté;-19,15632151;-45,44626894
3100302;Abre Campo;-20,30081609;-42,47590393
3100401;Acaiaca;-20,3625535;-43,14292725
3100500;Açucena;-19,07299994;-42,54600211
3100609;Água Boa;-17,99477899;-42,39091002
3100708;Água Comprida;-20,056;-48,10900002
3100807;Aguanil;-20,943;-45,393
3100906;Águas Formosas;-17,08272806;-40,93630675
3101003;Águas Vermelhas;-15,7466148;-41,45838988
3101102;Aimorés;-19,4926797;-41,06792732
3101201;Aiuruoca;-21,9788071;-44,60592122
3101300;Alagoa;-22,17122214;-44,64259584
3101409;Albertina;-22,20099999;-46,61600008
3101508;Além Paraíba;-21,88033999;-42,69373447
3101607;Alfenas;-21,429;-45,947
3101631;Alfredo Vasconcelos;-21,14563917;-43,76563034
3101706;Almenara;-16,17671741;-40,69382067
3101805;Alpercata;-18,99059462;-41,99026153
3101904;Alpinópolis;-20,864;-46,388
3102001;Alterosa;-21,249;-46,143
3102050;Alto Caparaó;-20,44316862;-41,86953967
3102100;Alto Rio Doce;-21,02000019;-43,41160655
3102209;Alvarenga;-19,41641423;-41,72712473
3102308;Alvinópolis;-20,11079965;-43,05647783
3102407;Alvorada de Minas;-18,73324158;-43,36595646
3102506;Amparo do Serra;-20,50794415;-42,80104493
3102605;Andradas;-22,06799999;-46,56900008
3102704;Cachoeira de Pajeú;-15,96723879;-41,49662163
3102803;Andrelândia;-21,73756826;-44,30926402
3102852;Angelândia;-17,7259999;-42,27300251
3102902;Antônio Carlos;-21,32010252;-43,75049416
3103009;Antônio Dias;-19,65293887;-42,86931156
3103108;Antônio Prado de Minas;-21,01655135;-42,11011636
3103207;Araçaí;-19,199;-44,248
3103306;Aracitaba;-21,3392842;-43,37979987
3103405;Araçuaí;-16,85082699;-42,06401503
3103504;Araguari;-18,649;-48,18700002
3103603;Arantina;-21,91529751;-44,25273374
3103702;Araponga;-20,66742765;-42,521447
3103751;Araporã;-18,437;-49,18700001
3103801;Arapuá;-19,03580263;-46,15310952
3103900;Araújos;-19,947048;-45,16621181
3104007;Araxá;-19,58500629;-46,94163007
3104106;Arceburgo;-21,36615831;-46,93936428
3104205;Arcos;-20,282;-45,539
3104304;Areado;-21,359;-46,146
3104403;Argirita;-21,6120754;-42,83543515
3104452;Aricanduva;-17,86699991;-42,55700209
3104502;Arinos;-15,91089614;-46,10814934
3104601;Astolfo Dutra;-21,30955625;-42,86156504
3104700;Ataléia;-18,04338776;-41,11147151
3104809;Augusto de Lima;-18,109;-44,267
3104908;Baependi;-21,96185783;-44,89182929
3105004;Baldim;-19,288;-43,957
3105103;Bambuí;-20,006;-45,977
3105202;Bandeira;-15,88575567;-40,55995645
3105301;Bandeira do Sul;-21,728;-46,386
3105400;Barão de Cocais;-19,94599996;-43,48700111
3105509;Barão de Monte Alto;-21,24522521;-42,23670406
3105608;Barbacena;-21,21581416;-43,76915838
3105707;Barra Longa;-20,28332974;-43,04168828
3105905;Barroso;-21,18839869;-43,97305887
3106002;Bela Vista de Minas;-19,82999996;-43,09100147
